tech,link,title,date_,publisher_,source_type_,business_index_term
blockchain,https://www.proquest.com/anznews/docview/2659375347/6735ACB617574C29PQ/12?accountid=14649,Australia Zoo’s huge NFT deal,"May 5, 2022",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2673698152/6735ACB617574C29PQ/13?accountid=14649,Is cryptocurrency such as Bitcoin losing its will to live?,"Jun 8, 2022",Nationwide News Pty Ltd,Newspaper,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2709188239/6735ACB617574C29PQ/14?accountid=14649,Golden age on horizon for Australia’s $3bn sports technology industry,"Sep 3, 2022",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2669825401/6735ACB617574C29PQ/15?accountid=14649,There are systems 'guarding' your data in cyberspace – but who is guarding the guards?,"May 27, 2022",Athena Information Solutions Pvt. Ltd.,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2461592529/6735ACB617574C29PQ/16?accountid=14649,Wine benefits from hi-tech skills,"Nov 11, 2020",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Blockchain;', 'Consumers;', 'Wineries & vineyards']"
blockchain,https://www.proquest.com/anznews/docview/2459463639/6735ACB617574C29PQ/17?accountid=14649,Wine benefits from hi-tech skills,"Nov 12, 2020",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Blockchain;', 'Consumers;', 'Wineries & vineyards']"
blockchain,https://www.proquest.com/anznews/docview/2480618828/6735ACB617574C29PQ/18?accountid=14649,From online trading to blockchain Kerry Roxburgh retains passion for technology,"Jan 25, 2021",Nationwide News Pty Ltd,Newspaper,"['Stock exchanges;', 'Blockchain;', 'Accounting;', 'Banking']"
blockchain,https://www.proquest.com/anznews/docview/2543333852/6735ACB617574C29PQ/19?accountid=14649,Footy stars John Aloisi and Eddie Betts headline Australian crypto NFT launch,"Jun 20, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain']"
blockchain,https://www.proquest.com/anznews/docview/2557218507/6735ACB617574C29PQ/20?accountid=14649,On Campus blog: Daily news updates from the tertiary education sector,"Aug 1, 2021",Nationwide News Pty Ltd,Newspaper,['Blockchain']
blockchain,https://www.proquest.com/anznews/docview/2490805197/6735ACB617574C29PQ/21?accountid=14649,THE LAST WORD,"Feb 19, 2021",Nationwide News Pty Ltd,Newspaper,['Blockchain']
blockchain,https://www.proquest.com/anznews/docview/2469397290/6735ACB617574C29PQ/22?accountid=14649,RECORDING THE FUTURE,"Dec 13, 2020",Nationwide News Pty Ltd,Newspaper,"['Smartphones;', 'Wineries & vineyards']"
blockchain,https://www.proquest.com/anznews/docview/2563148374/6735ACB617574C29PQ/23?accountid=14649,Andrew Forrest’s PR play in battle for Huon,"Aug 20, 2021",Nationwide News Pty Ltd,Newspaper,['Executives']
blockchain,https://www.proquest.com/anznews/docview/2537582409/6735ACB617574C29PQ/24?accountid=14649,On Campus blog: Daily news updates from the tertiary education sector,"Jun 6, 2021",Nationwide News Pty Ltd,Newspaper,['Coal industry']
blockchain,https://www.proquest.com/anznews/docview/2484652724/6735ACB617574C29PQ/25?accountid=14649,Pension funds line up to back bid for Link’s $1bn Pexa stake,"Feb 1, 2021",Nationwide News Pty Ltd,Newspaper,"['Pension funds;', 'Infrastructure;', 'Equity funds']"
blockchain,https://www.proquest.com/anznews/docview/2469964468/6735ACB617574C29PQ/26?accountid=14649,Devil in the retail clients for JBWere,"Dec 14, 2020",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2601912456/6735ACB617574C29PQ/27?accountid=14649,Fintech top of the chain for City of London Lord Mayor Vincent Keaveny,"Nov 24, 2021",Nationwide News Pty Ltd,Newspaper,"['Trade agreements;', 'EU membership;', 'Bank technology;', 'Financial services;', 'Employment;', 'Banking']"
blockchain,https://www.proquest.com/anznews/docview/2580771583/6735ACB617574C29PQ/28?accountid=14649,Crypto group wind-up bid,"Oct 12, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain']"
blockchain,https://www.proquest.com/anznews/docview/2584410978/6735ACB617574C29PQ/29?accountid=14649,‘UNICORN’ IS FIRST PAST POST IN VIRTUAL RACING,"Oct 23, 2021",Nationwide News Pty Ltd,Newspaper,['Blockchain']
blockchain,https://www.proquest.com/anznews/docview/2606245448/6735ACB617574C29PQ/30?accountid=14649,Crypto crooks ransack Bitcoin – in plain sight,"Dec 5, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain']"
blockchain,https://www.proquest.com/anznews/docview/2635313124/6735ACB617574C29PQ/31?accountid=14649,"CRYPTOCURRENCY, NFTS AND THE METAVERSE EXPLAINED","Mar 4, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain;', 'Currency']"
blockchain,https://www.proquest.com/anznews/docview/2549002401/6735ACB617574C29PQ/32?accountid=14649,NAB joins pilot plan on carbon,"Jul 8, 2021",Nationwide News Pty Ltd,Newspaper,['Blockchain']
blockchain,https://www.proquest.com/anznews/docview/2647440361/6735ACB617574C29PQ/33?accountid=14649,Digital payday,"Apr 7, 2022",Nationwide News Pty Ltd,Newspaper,"['Blockchain;', 'Job openings']"
blockchain,https://www.proquest.com/anznews/docview/2618120009/6735ACB617574C29PQ/34?accountid=14649,Cryptocurrency 101,"Jan 10, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain;', 'Currency;', 'Central banks;', 'Investment policy']"
blockchain,https://www.proquest.com/anznews/docview/2619027476/6735ACB617574C29PQ/35?accountid=14649,Crypto unlocks value for Aussie farmers,"Jan 13, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain;', 'Currency;', 'Agribusiness']"
blockchain,https://www.proquest.com/anznews/docview/2543222176/6735ACB617574C29PQ/36?accountid=14649,Betts in bitcoin auction,"Jun 21, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain']"
blockchain,https://www.proquest.com/anznews/docview/2635299869/6735ACB617574C29PQ/37?accountid=14649,"CRYPTOCURRENCY, NFTS AND THE METAVERSE EXPLAINED","Mar 4, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain;', 'Currency']"
blockchain,https://www.proquest.com/anznews/docview/2543209467/6735ACB617574C29PQ/38?accountid=14649,Betts in bitcoin auction,"Jun 21, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain']"
blockchain,https://www.proquest.com/anznews/docview/2532345302/6735ACB617574C29PQ/39?accountid=14649,Money talk made easy,"May 27, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain;', 'Banking']"
blockchain,https://www.proquest.com/anznews/docview/2543215064/6735ACB617574C29PQ/40?accountid=14649,Footy stars to kick off crypto NFT showcase,"Jun 21, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain']"
blockchain,https://www.proquest.com/anznews/docview/2653395143/6735ACB617574C29PQ/41?accountid=14649,All too easy: crypto ETFs a risky lure,"Apr 23, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Blockchain;', 'Superannuation']"
blockchain,https://www.proquest.com/anznews/docview/2609213754/6735ACB617574C29PQ/42?accountid=14649,"$16m penthouse at Queensgate, Potts Point, sold off the plan","Dec 12, 2021",Nationwide News Pty Ltd,Newspaper,"['Architecture;', 'Hotels & motels']"
blockchain,https://www.proquest.com/anznews/docview/2642550797/6735ACB617574C29PQ/43?accountid=14649,THE LIST - AUSTRALIA'S RICHEST 250,"Mar 25, 2022",Nationwide News Pty Ltd,Newspaper,"['Hedge funds;', 'Mezzanine financing;', 'Private equity;', 'Corporate profits;', 'Financial services']"
blockchain,https://www.proquest.com/anznews/docview/2563012616/6735ACB617574C29PQ/44?accountid=14649,Fish fight has Twiggy in a spin,"Aug 21, 2021",Nationwide News Pty Ltd,Newspaper,['Executives']
blockchain,https://www.proquest.com/anznews/docview/2632259265/6735ACB617574C29PQ/45?accountid=14649,THE LIST - THE POWER PLAYERS,"Feb 25, 2022",Nationwide News Pty Ltd,Newspaper,"['Meat industry;', 'Private equity']"
blockchain,https://www.proquest.com/anznews/docview/2456530410/6735ACB617574C29PQ/46?accountid=14649,New plan to tap hi-tech growth,"Nov 3, 2020",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2616089410/6735ACB617574C29PQ/47?accountid=14649,Students go digital with free courses,"Jan 4, 2022",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2542120149/6735ACB617574C29PQ/48?accountid=14649,BARRON'S TOP 100 FINANCIAL ADVISERS 2021 - Steve Triantafilidis,"Jun 18, 2021",Nationwide News Pty Ltd,Newspaper,"['Asset allocation;', 'Private equity;', 'Wealth management;', 'Superannuation;', 'Asset management;', 'Portfolio management']"
blockchain,https://www.proquest.com/anznews/docview/2645188316/6735ACB617574C29PQ/49?accountid=14649,Administrators aim to fulfil EP farm machinery orders,"Mar 31, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Insolvency']
blockchain,https://www.proquest.com/anznews/docview/2504511922/6735ACB617574C29PQ/51?accountid=14649,Value grids still a way off: JBS,"Mar 25, 2021",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2572604340/6735ACB617574C29PQ/52?accountid=14649,Tech trial to test modern milk traceability system,"Sep 16, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Supply chains;', 'Consumers;', 'Dairy industry']"
blockchain,https://www.proquest.com/anznews/docview/2456898934/6735ACB617574C29PQ/53?accountid=14649,Recycled water a treat for tomatoes,"Nov 4, 2020",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2504512392/6735ACB617574C29PQ/54?accountid=14649,Value grids still a way off: JBS,"Mar 25, 2021",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2574760294/6735ACB617574C29PQ/55?accountid=14649,Trial to test milk traceability system,"Sep 19, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Supply chains;', 'Consumers;', 'Dairy industry']"
blockchain,https://www.proquest.com/anznews/docview/2645188194/6735ACB617574C29PQ/56?accountid=14649,Administrators aim to fulfil EP farm machinery orders,"Mar 31, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Insolvency']
blockchain,https://www.proquest.com/anznews/docview/2495519367/6735ACB617574C29PQ/57?accountid=14649,Dairy's list of wishes being met,"Mar 4, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Trade agreements;', 'Dairy industry;', 'Free trade']"
blockchain,https://www.proquest.com/anznews/docview/2496373242/6735ACB617574C29PQ/58?accountid=14649,Summit continues to guide future of SA dairy,"Mar 5, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Consumers;', 'Succession planning;', 'Dairy industry']"
blockchain,https://www.proquest.com/anznews/docview/2466066786/6735ACB617574C29PQ/59?accountid=14649,Significant change to benefit all,"Dec 3, 2020",Fairfax Media Publications Pty Limited,Newspaper,['Dairy industry']
blockchain,https://www.proquest.com/anznews/docview/2574726578/6735ACB617574C29PQ/60?accountid=14649,E-trade continues to elude wool sector,"Sep 20, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Supply chains;', 'Sales;', 'Market prices;', 'Wool industry']"
blockchain,https://www.proquest.com/anznews/docview/2542217997/6735ACB617574C29PQ/61?accountid=14649,"Top 100 Financial Advisers: Steve Triantafilidis, executive director and financial adviser, Morgan Stanley Wealth Management","Jun 17, 2021",Nationwide News Pty Ltd,Newspaper,"['Asset allocation;', 'Private equity;', 'Wealth management;', 'Superannuation;', 'Asset management;', 'Portfolio management']"
blockchain,https://www.proquest.com/anznews/docview/2635313172/6735ACB617574C29PQ/62?accountid=14649,MAKING A MOTZA IN METAVERSE,"Mar 4, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Social networks']"
blockchain,https://www.proquest.com/anznews/docview/2556513798/6735ACB617574C29PQ/63?accountid=14649,It’s getting very arty-farty as Beeple Crap pumps out the non-fungible tokens,"Jul 30, 2021",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2556517705/6735ACB617574C29PQ/64?accountid=14649,It’s getting very arty-farty as Beeple Crap pumps out the non-fungible tokens,"Jul 31, 2021",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2635298705/6735ACB617574C29PQ/65?accountid=14649,MAKING A MOTZA IN METAVERSE,"Mar 4, 2022",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Social networks']"
blockchain,https://www.proquest.com/anznews/docview/2599222949/6735ACB617574C29PQ/66?accountid=14649,Penfolds pops cork on digital tokens,"Nov 20, 2021",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2474956769/6735ACB617574C29PQ/67?accountid=14649,"Bitcoin surges, tipped to reach $US100,000","Jan 5, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Currency']"
blockchain,https://www.proquest.com/anznews/docview/2607029772/6735ACB617574C29PQ/68?accountid=14649,"20,000 hit in crypto collapse","Dec 7, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Bank technology']"
blockchain,https://www.proquest.com/anznews/docview/2544316184/6735ACB617574C29PQ/69?accountid=14649,Make or break for crypto,"Jun 24, 2021",Nationwide News Pty Ltd,Newspaper,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2606245247/6735ACB617574C29PQ/70?accountid=14649,HOW TO BEAT SCAMMERS,"Dec 5, 2021",Nationwide News Pty Ltd,Newspaper,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2635298997/6735ACB617574C29PQ/71?accountid=14649,The Advertiser Deciphering crypto,"Mar 4, 2022",Nationwide News Pty Ltd,Newspaper,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2592682967/6735ACB617574C29PQ/72?accountid=14649,CBA eyes crypto future,"Nov 4, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Customers']"
blockchain,https://www.proquest.com/anznews/docview/2531788705/6735ACB617574C29PQ/73?accountid=14649,"Cryptocurrency is more a belief system, a religion, than a legitimate new form of currency","May 26, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Currency']"
blockchain,https://www.proquest.com/anznews/docview/2644162491/6735ACB617574C29PQ/74?accountid=14649,ASX faces more delays,"Mar 29, 2022",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2480017386/6735ACB617574C29PQ/75?accountid=14649,BIT OF A GAMBLE,"Jan 24, 2021",Nationwide News Pty Ltd,Newspaper,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2646825027/6735ACB617574C29PQ/76?accountid=14649,Have your say,"Apr 5, 2022",Nationwide News Pty Ltd,Newspaper,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2640852133/6735ACB617574C29PQ/77?accountid=14649,NFTs on the ball,"Mar 21, 2022",Nationwide News Pty Ltd,Newspaper,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2559151820/6735ACB617574C29PQ/78?accountid=14649,"If bitcoin went bust, would the world weep?","Aug 8, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'International finance;', 'Economists']"
blockchain,https://www.proquest.com/anznews/docview/2524027016/6735ACB617574C29PQ/79?accountid=14649,Keep your eyes on the prize,"May 10, 2021",Nationwide News Pty Ltd,Newspaper,['Budgets']
blockchain,https://www.proquest.com/anznews/docview/2602241570/6735ACB617574C29PQ/80?accountid=14649,Why it’s time to buy local,"Nov 27, 2021",Nationwide News Pty Ltd,Newspaper,"['Manufacturers;', 'Costs;', 'Corporate profits;', 'Lean manufacturing']"
blockchain,https://www.proquest.com/anznews/docview/2536923471/6735ACB617574C29PQ/81?accountid=14649,MY CRAZY CRYPTO RIDE,"Jun 5, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Currency']"
blockchain,https://www.proquest.com/anznews/docview/2626984080/6735ACB617574C29PQ/82?accountid=14649,Green wardrobes,"Feb 10, 2022",Nationwide News Pty Ltd,Newspaper,['Consumers']
blockchain,https://www.proquest.com/anznews/docview/2531528987/6735ACB617574C29PQ/83?accountid=14649,SUPERQUIZ,"May 26, 2021",Fairfax Digital,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2594295998/6735ACB617574C29PQ/84?accountid=14649,Covid support cushions company collapses,"Nov 8, 2021",Nationwide News Pty Ltd,Newspaper,"['Insolvency;', 'Debt;', 'Business failures']"
blockchain,https://www.proquest.com/anznews/docview/2531529080/6735ACB617574C29PQ/85?accountid=14649,SUPERQUIZ,"May 26, 2021",Fairfax Digital,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2615357746/6735ACB617574C29PQ/86?accountid=14649,Billions lost by Covid’s corporate victims,"Dec 31, 2021",Nationwide News Pty Ltd,Newspaper,"['Supply chains;', 'Debt restructuring']"
blockchain,https://www.proquest.com/anznews/docview/2609150036/6735ACB617574C29PQ/87?accountid=14649,$16m for Queensgate penthouse,"Dec 13, 2021",Nationwide News Pty Ltd,Newspaper,"['Architecture;', 'Hotels & motels']"
blockchain,https://www.proquest.com/anznews/docview/2484321345/6735ACB617574C29PQ/88?accountid=14649,Pension funds line up to back bid for Link’s $1bn Pexa stake - DATA ROOM,"Feb 2, 2021",Nationwide News Pty Ltd,Newspaper,"['Pension funds;', 'Infrastructure;', 'Equity funds']"
blockchain,https://www.proquest.com/anznews/docview/2615345074/6735ACB617574C29PQ/89?accountid=14649,Billions lost by Covid’s corporate victims,"Dec 31, 2021",Nationwide News Pty Ltd,Newspaper,"['Supply chains;', 'Debt restructuring']"
blockchain,https://www.proquest.com/anznews/docview/2571111889/6735ACB617574C29PQ/90?accountid=14649,Traceability Trial launched at Mount Compass,"Sep 11, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Supply chains;', 'Consumers;', 'Dairy industry']"
blockchain,https://www.proquest.com/anznews/docview/2609150563/6735ACB617574C29PQ/91?accountid=14649,Millions pour in for Kings Cross rebirth,"Dec 13, 2021",Nationwide News Pty Ltd,Newspaper,"['Architecture;', 'Hotels & motels']"
blockchain,https://www.proquest.com/anznews/docview/2486597979/6735ACB617574C29PQ/92?accountid=14649,Gold Coast company’s 30-year winning card,"Feb 6, 2021",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2610182112/6735ACB617574C29PQ/93?accountid=14649,Young stars have drive to dominate the world,"Dec 16, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Startups']"
blockchain,https://www.proquest.com/anznews/docview/2610181277/6735ACB617574C29PQ/94?accountid=14649,Young stars have drive to dominate the world,"Dec 16, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Startups']"
blockchain,https://www.proquest.com/anznews/docview/2469869881/6735ACB617574C29PQ/95?accountid=14649,Devil in the retail for JBWere,"Dec 15, 2020",Nationwide News Pty Ltd,Newspaper,['Wealth management']
blockchain,https://www.proquest.com/anznews/docview/2557748236/6735ACB617574C29PQ/96?accountid=14649,Coronavirus Australia live news: Stadium carparks to be drive-through jab hubs,"Aug 3, 2021",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2627358074/6735ACB617574C29PQ/97?accountid=14649,Everyone appearing in Brisbane court today,"Feb 10, 2022",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2457708154/6735ACB617574C29PQ/98?accountid=14649,Trading Day: ASX swings up as US futures gain; Westpac result disappoints,"Nov 2, 2020",Nationwide News Pty Ltd,Newspaper,"['Sales;', 'Refinancing;', 'Corporate profits;', 'Stockholders']"
blockchain,https://www.proquest.com/anznews/docview/2559701654/6735ACB617574C29PQ/99?accountid=14649,Coronavirus Australia live news: Parliament condemns rogue MP George Christensen’s anti-lockdown rant,"Aug 9, 2021",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2714905515/6735ACB617574C29PQ/101?accountid=14649,Solar-powered Bitcoin mining centre opens in industrial city of Whyalla: The 5-megawatt data centre will be used to mine bitcoins in the regional South Australian town of Whyalla in a bid to make the blockchain more environmentally friendly.,"Sep 16, 2022",Australian Broadcasting Corporation,Wire Feed,"['Digital currencies;', 'Blockchain']"
blockchain,https://www.proquest.com/anznews/docview/2265827808/6735ACB617574C29PQ/102?accountid=14649,CRYPTOSA TIPS $1M INTO BLOCKCHAIN START-UPS,"Jul 30, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2369438581/6735ACB617574C29PQ/103?accountid=14649,World’s biggest wine blockchain trial begins,"Mar 3, 2020",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2400703327/6735ACB617574C29PQ/104?accountid=14649,Blockchain alternative to wet markets for SA lobster fishers,"May 12, 2020",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2172702983/6735ACB617574C29PQ/105?accountid=14649,IT’S TIME TO CALL SA HOME,"Jan 31, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2193654212/6735ACB617574C29PQ/106?accountid=14649,World-first bitcoin trial could lead to CBD hub,"Mar 20, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2204820364/6735ACB617574C29PQ/107?accountid=14649,Help take guess work out of cryptocurrency,"Apr 9, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2185082031/6735ACB617574C29PQ/108?accountid=14649,Spin machine is back to choke debate,"Feb 24, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2258961486/6735ACB617574C29PQ/109?accountid=14649,Blockchain,"Jul 18, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2258961129/6735ACB617574C29PQ/110?accountid=14649,Ag explores blockchain,"Jul 18, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2191385681/6735ACB617574C29PQ/111?accountid=14649,Eyes on the blockchain $100k prize,"Mar 16, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2193654139/6735ACB617574C29PQ/112?accountid=14649,"Start-ups share in $100,000 blockchain prize","Mar 20, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2249939898/6735ACB617574C29PQ/113?accountid=14649,Wine blockchain idea draws in global expert,"Jul 2, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2314582408/6735ACB617574C29PQ/114?accountid=14649,SA’s pitch to energy giant,"Nov 16, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2311951309/6735ACB617574C29PQ/115?accountid=14649,Blockchain trial a world first for SA winemakers,"Nov 6, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2408919094/6735ACB617574C29PQ/116?accountid=14649,Wet market alternative for fishers,"Jun 4, 2020",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2278202208/6735ACB617574C29PQ/117?accountid=14649,Start-up pitch to Eyre High | PHOTOS,"Aug 24, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2284206230/6735ACB617574C29PQ/118?accountid=14649,Start-up pitch to Eyre High School,"Sep 5, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2193656233/6735ACB617574C29PQ/119?accountid=14649,I’ve seen the future … and it’s all blockchain,"Mar 20, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2174247220/6735ACB617574C29PQ/120?accountid=14649,Migrate SA voters to a new way of thinking,"Feb 1, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2172702164/6735ACB617574C29PQ/121?accountid=14649,The Advertiser Growing the state for next generation,"Jan 31, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2545606675/6735ACB617574C29PQ/122?accountid=14649,"Adelaide artist Dave Court launches first physical NFT exhibition in South Australia: Buying a house is hard enough for many, but this exhibition is selling digital pieces of one thanks to NFT technology that is taking the art world by storm.","Jun 28, 2021",Australian Broadcasting Corporation,Wire Feed,['Digital currencies']
blockchain,https://www.proquest.com/anznews/docview/2394693582/6735ACB617574C29PQ/123?accountid=14649,SA vineyards use technology to authenticate experience,"Apr 27, 2020",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2369432044/6735ACB617574C29PQ/124?accountid=14649,Equitable growth key amid change,"Mar 3, 2020",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2443710376/6735ACB617574C29PQ/125?accountid=14649,Futureproofing the industry a priority,"Sep 18, 2020",Nationwide News Pty Ltd,Newspaper,"['Supply chains;', 'Automation;', 'Logistics;', 'Costs']"
blockchain,https://www.proquest.com/anznews/docview/2183848126/6735ACB617574C29PQ/126?accountid=14649,Fish council voting opens,"Feb 19, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2254036539/6735ACB617574C29PQ/127?accountid=14649,New retail technologies drive TFI abattoir rebuild,"Jul 10, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2447322615/6735ACB617574C29PQ/128?accountid=14649,Time to change culture,"Oct 1, 2020",Fairfax Media Publications Pty Limited,Newspaper,"['Blockchain;', 'Dairy industry;', 'Workforce']"
blockchain,https://www.proquest.com/anznews/docview/2316051832/6735ACB617574C29PQ/129?accountid=14649,Wine trial to focus on fakes in Clare Valley,"Nov 21, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2316558703/6735ACB617574C29PQ/130?accountid=14649,Wine trial to focus on fakes in Clare Valley,"Nov 22, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2238700843/6735ACB617574C29PQ/131?accountid=14649,Blockchains get growers paid,"Jun 13, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2254710908/6735ACB617574C29PQ/132?accountid=14649,New retail technologies to drive abattoir rebuild,"Jul 11, 2019",Fairfax Media Publications Pty Limited,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2358441257/6735ACB617574C29PQ/133?accountid=14649,"Hip-hop still Champness's choice, even over Olympics: The Hairdryer","Feb 21, 2020",Fairfax Digital,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2444443028/6735ACB617574C29PQ/134?accountid=14649,Free tech trial a leg up for primary producers,"Sep 22, 2020",Nationwide News Pty Ltd,Newspaper,"['Blockchain;', 'Supply chains;', 'Entrepreneurial finance;', 'Agribusiness']"
blockchain,https://www.proquest.com/anznews/docview/2193210879/6735ACB617574C29PQ/135?accountid=14649,Tracking food from paddock to plate,"Mar 19, 2019",Nationwide News Pty Ltd,Newspaper,
blockchain,https://www.proquest.com/anznews/docview/2193211315/6735ACB617574C29PQ/136?accountid=14649,DIARY,"Mar 19, 2019",Nationwide News Pty Ltd,Newspaper,
