company,link,title,date_,publisher_,source_type_
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2671686950/DA41A7A3C35F4327PQ/1?accountid=14649,Universities lead defence R&D commercialisation push,"May 27, 2022",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2670342171/DA41A7A3C35F4327PQ/2?accountid=14649,Unis lead $250m R&D program push,"May 28, 2022",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2664941337/DA41A7A3C35F4327PQ/3?accountid=14649,Satellite selfie stick a weapon in space wars,"May 17, 2022",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2664938581/DA41A7A3C35F4327PQ/4?accountid=14649,Satellite selfie stick a weapon in space wars,"May 17, 2022",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2486615226/DA41A7A3C35F4327PQ/5?accountid=14649,Early warning defence radar system gets killer new clock,"Feb 5, 2021",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2565718280/DA41A7A3C35F4327PQ/6?accountid=14649,Warships turn ‘invisible’,"Aug 29, 2021",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2486597984/DA41A7A3C35F4327PQ/7?accountid=14649,Jewel in radar crown,"Feb 6, 2021",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2609713726/DA41A7A3C35F4327PQ/8?accountid=14649,High risk to pursue high payoffs,"Dec 15, 2021",Fairfax Media Publications Pty Limited,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1817289031/DA41A7A3C35F4327PQ/9?accountid=14649,Bombshell discovery a first for Australia,"Sep 8, 2016",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2256179011/DA41A7A3C35F4327PQ/10?accountid=14649,SUPER SIXTIES,"Jul 13, 2019",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1816907209/DA41A7A3C35F4327PQ/11?accountid=14649,Army on attack over best form of defence,"Sep 7, 2016",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1913402866/DA41A7A3C35F4327PQ/12?accountid=14649,Gong for saving soldiers' lives,"Jun 27, 2017",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1835706508/DA41A7A3C35F4327PQ/13?accountid=14649,Nano-satellites will put space on ADF's radar,"Nov 4, 2016",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1817288717/DA41A7A3C35F4327PQ/14?accountid=14649,Killer microwave weapons,"Sep 8, 2016",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2325328933/DA41A7A3C35F4327PQ/15?accountid=14649,PEOPLE AT HEART OF CYBER CENTRE,"Dec 15, 2019",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1816673194/DA41A7A3C35F4327PQ/16?accountid=14649,REEL DEAL Hollywood to a hi-tech battlefield,"Sep 6, 2016",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1817601132/DA41A7A3C35F4327PQ/17?accountid=14649,SAFE IN A PLASTIC ARMOUR VEHICLE,"Sep 9, 2016",Nationwide News Pty Ltd,Newspaper
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/2462178011/DA41A7A3C35F4327PQ/18?accountid=14649,Media Release: Sport science exploring athletic limits - even in outer space,"Nov 19, 2020",Australian Associated Press Pty Limited,Wire Feed
Defence Science & Technology Group.,https://www.proquest.com/anznews/docview/1794203220/DA41A7A3C35F4327PQ/19?accountid=14649,Media Release: Lockheed Martin Australia,"Jun 8, 2016",Australian Associated Press Pty Limited,Wire Feed
eBottli,https://www.proquest.com/anznews/docview/2461592529/4FA5BE778DE4965PQ/1?accountid=14649,Wine benefits from hi-tech skills,"Nov 11, 2020",Nationwide News Pty Ltd,Newspaper
eBottli,https://www.proquest.com/anznews/docview/2459463639/4FA5BE778DE4965PQ/2?accountid=14649,Wine benefits from hi-tech skills,"Nov 12, 2020",Nationwide News Pty Ltd,Newspaper
eBottli,https://www.proquest.com/anznews/docview/2394693582/4FA5BE778DE4965PQ/3?accountid=14649,SA vineyards use technology to authenticate experience,"Apr 27, 2020",Fairfax Media Publications Pty Limited,Newspaper
Elf Group,https://www.proquest.com/anznews/docview/2395805832/EE0055DAF7FB49F1PQ/1?accountid=14649,Virgin planes under threat of repossession,"Apr 30, 2020",Nationwide News Pty Ltd,Newspaper
Energetics,https://www.proquest.com/anznews/docview/1809084724/44318EC4427E41F3PQ/1?accountid=14649,Science cool for school,"Aug 6, 2016",Nationwide News Pty Ltd,Newspaper
Energetics,https://www.proquest.com/anznews/docview/355937608/44318EC4427E41F3PQ/2?accountid=14649,POWER ALARM BELL RINGINGBusiness fears over price rise: [1 STATE Edition],"Apr 18, 2001",Nationwide News Pty Ltd,Newspaper
Energetics,https://www.proquest.com/anznews/docview/2117856600/44318EC4427E41F3PQ/3?accountid=14649,City considered going solar,"Oct 12, 2018",Nationwide News Pty Ltd,Newspaper
Energetics,https://www.proquest.com/anznews/docview/356593111/44318EC4427E41F3PQ/4?accountid=14649,smart communities / energy / water -- Smart Business Series --- Part 1 of 2,"Oct 16, 2009",Nationwide News Pty Ltd,Newspaper
Energetics,https://www.proquest.com/anznews/docview/354985257/44318EC4427E41F3PQ/5?accountid=14649,Woolies' climate change challenge: [1 State Edition],"Feb 8, 2008",Nationwide News Pty Ltd,Newspaper
Energetics,https://www.proquest.com/anznews/docview/354778461/44318EC4427E41F3PQ/6?accountid=14649,Workings of the halogen light bulb [Derived headline],"Jan 1, 2010",Nationwide News Pty Ltd,Newspaper
Energetics,https://www.proquest.com/anznews/docview/364157094/44318EC4427E41F3PQ/7?accountid=14649,Built on laughs; THE LOWDOWN,"May 7, 2005",Fairfax Digital,Newspaper
Energetics,https://www.proquest.com/anznews/docview/455274987/44318EC4427E41F3PQ/8?accountid=14649,Media Release: City of Sydney,"Sep 30, 2009",Australian Associated Press Pty Limited,Wire Feed
Energetics,https://www.proquest.com/anznews/docview/455345060/44318EC4427E41F3PQ/9?accountid=14649,Media Release: City of Sydney,"Jun 5, 2008",Australian Associated Press Pty Limited,Wire Feed
Energetics,https://www.proquest.com/anznews/docview/455341232/44318EC4427E41F3PQ/10?accountid=14649,Media Release: City of Melbourne,"Jun 25, 2008",Australian Associated Press Pty Limited,Wire Feed
Energetics,https://www.proquest.com/anznews/docview/455351101/44318EC4427E41F3PQ/11?accountid=14649,Media Release: City of Melbourne,"Jun 5, 2008",Australian Associated Press Pty Limited,Wire Feed
Enwave,https://www.proquest.com/anznews/docview/2089915797/158CD82948F84BD2PQ/1?accountid=14649,Marion’s big water sale bid,"Aug 21, 2018",Nationwide News Pty Ltd,Newspaper
Enwave,https://www.proquest.com/anznews/docview/2089914508/158CD82948F84BD2PQ/2?accountid=14649,Marion’s big water sale bid,"Aug 21, 2018",Nationwide News Pty Ltd,Newspaper
Enwave,https://www.proquest.com/anznews/docview/2082164950/158CD82948F84BD2PQ/3?accountid=14649,Rooftop solar scheme to power up Tonsley precinct,"Aug 4, 2018",Nationwide News Pty Ltd,Newspaper
Enwave,https://www.proquest.com/anznews/docview/2305507855/158CD82948F84BD2PQ/4?accountid=14649,Sun shines on Tonsley to keep beer cool,"Oct 16, 2019",Nationwide News Pty Ltd,Newspaper
Fohat,https://www.proquest.com/anznews/docview/2314582408/CA6BE15DCE2D4B79PQ/1?accountid=14649,SA’s pitch to energy giant,"Nov 16, 2019",Nationwide News Pty Ltd,Newspaper
Forestree,https://www.proquest.com/anznews/docview/2643066648/1201063261B74B18PQ/1?accountid=14649,New app to check on suburb’s tree canopy,"Mar 26, 2022",Nationwide News Pty Ltd,Newspaper
Forestree,https://www.proquest.com/anznews/docview/2545551830/1201063261B74B18PQ/2?accountid=14649,Marion Council takes street tree management to a new level with Adelaide software developer Forestree,"Jun 27, 2021",Nationwide News Pty Ltd,Newspaper
Forestree,https://www.proquest.com/anznews/docview/2545432494/1201063261B74B18PQ/3?accountid=14649,Bird’s eye view on tree project,"Jun 28, 2021",Nationwide News Pty Ltd,Newspaper
Forestree,https://www.proquest.com/anznews/docview/2545433080/1201063261B74B18PQ/4?accountid=14649,Bird’s eye view on tree project,"Jun 28, 2021",Nationwide News Pty Ltd,Newspaper
Forestree,https://www.proquest.com/anznews/docview/455094745/1201063261B74B18PQ/5?accountid=14649,jointly acquires united kingdom water utility mid kent water 140,"Feb 14, 2005",Australian Associated Press Pty Limited,Wire Feed
Forestree,https://www.proquest.com/anznews/docview/455095957/1201063261B74B18PQ/6?accountid=14649,COMNEWS WBC,"Feb 14, 2005",Australian Associated Press Pty Limited,Wire Feed
Further Ventures,https://www.proquest.com/anznews/docview/354064966/111F13178A604E6FPQ/1?accountid=14649,Upbeat developer Citimark upgrades to Brisbane CBD: [1 First With The News Edition],"Feb 10, 2006",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2435930154/1B59CB429BC44ADCPQ/1?accountid=14649,New world and new technology,"Aug 23, 2020",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2533034941/1B59CB429BC44ADCPQ/2?accountid=14649,Finding the right blend of telehealth and face-to-face consultations SENIORS North Queensland ADVERTISING FEATURE,"May 29, 2021",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2563026331/1B59CB429BC44ADCPQ/3?accountid=14649,Growing opportunity,"Aug 22, 2021",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2563026435/1B59CB429BC44ADCPQ/4?accountid=14649,Tech-savvy seniors,"Aug 22, 2021",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2599222990/1B59CB429BC44ADCPQ/5?accountid=14649,There’s an app for that,"Nov 21, 2021",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2600204095/1B59CB429BC44ADCPQ/6?accountid=14649,Modern elders plan for the good old days,"Nov 21, 2021",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2600070741/1B59CB429BC44ADCPQ/7?accountid=14649,Generation NEXT,"Nov 22, 2021",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2083826562/1B59CB429BC44ADCPQ/8?accountid=14649,Breathing life into SA spaces,"Aug 7, 2018",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2124575352/1B59CB429BC44ADCPQ/9?accountid=14649,Seniors put tech to the test at LifeLab,"Oct 25, 2018",Fairfax Media Publications Pty Limited,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2100416900/1B59CB429BC44ADCPQ/10?accountid=14649,LifeLab ready to test ideas to improve seniors’ lifestyles,"Sep 8, 2018",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2238126197/1B59CB429BC44ADCPQ/11?accountid=14649,Port Elliot farewells Aurrigo pod trial,"Jun 12, 2019",Fairfax Media Publications Pty Limited,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2230624325/1B59CB429BC44ADCPQ/12?accountid=14649,Tapping into wisdom,"May 26, 2019",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2238699825/1B59CB429BC44ADCPQ/13?accountid=14649,Port Elliot farewells Aurrigo pod trial,"Jun 13, 2019",Fairfax Media Publications Pty Limited,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2214390653/1B59CB429BC44ADCPQ/14?accountid=14649,Driverless vehicle trial given the green light,"Apr 26, 2019",Fairfax Media Publications Pty Limited,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2137442265/1B59CB429BC44ADCPQ/15?accountid=14649,Lab coats and wisdom,"Nov 25, 2018",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2316805108/1B59CB429BC44ADCPQ/16?accountid=14649,Start me up: experience leads to new challenges,"Nov 24, 2019",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2218383678/1B59CB429BC44ADCPQ/17?accountid=14649,VICE-REGAL,"May 3, 2019",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2415563254/1B59CB429BC44ADCPQ/18?accountid=14649,Health via phone is OK,"Jun 23, 2020",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2206338984/1B59CB429BC44ADCPQ/19?accountid=14649,$12 million revamp to Strathalbyn aged care centre to plug gap,"Apr 11, 2019",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2117855133/1B59CB429BC44ADCPQ/20?accountid=14649,New research centre paves the way for modern ageing,"Oct 12, 2018",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2117855475/1B59CB429BC44ADCPQ/21?accountid=14649,New research centre paves the way for modern ageing,"Oct 12, 2018",Nationwide News Pty Ltd,Newspaper
Global Centre for Modern Ageing,https://www.proquest.com/anznews/docview/2203222408/1B59CB429BC44ADCPQ/22?accountid=14649,Getting old: A state of mind,"Apr 6, 2019",Nationwide News Pty Ltd,Newspaper
