company,link,title,date_,publisher_,source_type_
Tier 5,https://www.proquest.com/anznews/docview/1497363119/1A6E274DAB604023PQ/25?accountid=14649,Developer named for Tonsley project,"Feb 14, 2014",Nationwide News Pty Ltd,Newspaper
Tier 5,https://www.proquest.com/anznews/docview/1492113511/1A6E274DAB604023PQ/26?accountid=14649,Tenants near for Tonsley,"Jan 29, 2014",Nationwide News Pty Ltd,Newspaper
Tier 5,https://www.proquest.com/anznews/docview/354679575/1A6E274DAB604023PQ/27?accountid=14649,NBN cost could be $13bn cheaper,"Mar 30, 2010",Nationwide News Pty Ltd,Newspaper
Tier 5,https://www.proquest.com/anznews/docview/1654957303/1A6E274DAB604023PQ/28?accountid=14649,In good company as Tonsley hub opens up [Advertiser Edition],"Feb 14, 2015",Nationwide News Pty Ltd,Newspaper
Tier 5,https://www.proquest.com/anznews/docview/907213580/1A6E274DAB604023PQ/29?accountid=14649,Old tyranny driving new initiative - THE AUSTRALIAN INNOVATION CHALLENGE -,"Dec 3, 2011",Nationwide News Pty Ltd,Newspaper
Tier 5,https://www.proquest.com/anznews/docview/357626134/1A6E274DAB604023PQ/30?accountid=14649,"Timber worker fury, but green groups happy - ELECTION 2004: [2 All-round First Edition 1]","Oct 5, 2004",Nationwide News Pty Ltd,Newspaper
Tier 5,https://www.proquest.com/anznews/docview/928980372/1A6E274DAB604023PQ/31?accountid=14649,"Government releases Tonsley master plan; The South Australian Government has now released a master plan for the Tonsley Park site in Adelaide's south, vacated by car maker Mitsubishi.","Mar 20, 2012",Australian Broadcasting Corporation,Wire Feed
Tier 5,https://www.proquest.com/anznews/docview/881254329/1A6E274DAB604023PQ/32?accountid=14649,(ED) REVIEW: Reserve Bank stalls calls for rate hikes,"Aug 5, 2011",Australian Associated Press Pty Limited,Wire Feed
Tier 5,https://www.proquest.com/anznews/docview/1491896751/1A6E274DAB604023PQ/33?accountid=14649,"TAFE campus opens on former Mitsubishi site; While the future of Holden's Elizabeth plant may be uncertain beyond 2017, the official opening of a new TAFE campus at the former Mitsubishi site at Tonsley Park points to one possible option.","Jan 28, 2014",Australian Broadcasting Corporation,Wire Feed
Trellis Technologies,https://www.proquest.com/anznews/docview/2314582408/18086CF973E14C77PQ/1?accountid=14649,SA’s pitch to energy giant,"Nov 16, 2019",Nationwide News Pty Ltd,Newspaper
Trellis Technologies,https://www.proquest.com/anznews/docview/2322768570/18086CF973E14C77PQ/2?accountid=14649,Creative thinking key to green goal,"Dec 10, 2019",Nationwide News Pty Ltd,Newspaper
Trip to Sip,https://www.proquest.com/anznews/docview/354871048/B914AC5FCAB04D67PQ/1?accountid=14649,Switch sealed at tea,"Jul 31, 2009",Nationwide News Pty Ltd,Newspaper
Venyu,https://www.proquest.com/anznews/docview/2471213038/7204D63C2A19465BPQ/1?accountid=14649,WEDDINGS,"Dec 20, 2020",Nationwide News Pty Ltd,Newspaper
Venyu,https://www.proquest.com/anznews/docview/1947544265/7204D63C2A19465BPQ/2?accountid=14649,Wedding venture is all the buzz at TedX,"Oct 7, 2017",Nationwide News Pty Ltd,Newspaper
Venyu,https://www.proquest.com/anznews/docview/2085001753/7204D63C2A19465BPQ/3?accountid=14649,Effort rewarded in reality,"Aug 9, 2018",Nationwide News Pty Ltd,Newspaper
Venyu,https://www.proquest.com/anznews/docview/2336008168/7204D63C2A19465BPQ/4?accountid=14649,Ultra-special surprise for mum-to-be Melissa,"Jan 12, 2020",Nationwide News Pty Ltd,Newspaper
Venyu,https://www.proquest.com/anznews/docview/2336008713/7204D63C2A19465BPQ/5?accountid=14649,Ultra-special surprise for mum-to-be Melissa,"Jan 12, 2020",Nationwide News Pty Ltd,Newspaper
Venyu,https://www.proquest.com/anznews/docview/1924079399/7204D63C2A19465BPQ/6?accountid=14649,The regions’ version of Shark Tank,"Jul 29, 2017",Fairfax Media Publications Pty Limited,Newspaper
Venyu,https://www.proquest.com/anznews/docview/2352503151/7204D63C2A19465BPQ/7?accountid=14649,Women unite for RFDS,"Jan 2, 2020",Fairfax Media Publications Pty Limited,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/1865389144/EA36E47E8A00487APQ/1?accountid=14649,An Investigator College Goolwa student was one of eight lucky...[Derived Headline],"Jan 26, 2017",Fairfax Media Publications Pty Limited,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/2388319896/EA36E47E8A00487APQ/2?accountid=14649,CORONAVIRUS CRISIS Takes a Village to beat blues,"Apr 12, 2020",Nationwide News Pty Ltd,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/1789083461/EA36E47E8A00487APQ/3?accountid=14649,Imogen tiptoes to ballet's big stage,"May 17, 2016",Nationwide News Pty Ltd,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/2292146825/EA36E47E8A00487APQ/4?accountid=14649,"App lets parents share the joy, pain","Sep 18, 2019",Nationwide News Pty Ltd,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/2291477192/EA36E47E8A00487APQ/5?accountid=14649,"App lets parents share the joy, pain","Sep 18, 2019",Nationwide News Pty Ltd,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/1738022502/EA36E47E8A00487APQ/6?accountid=14649,fast lane,"Dec 2, 2015",Nationwide News Pty Ltd,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/2190076162/EA36E47E8A00487APQ/7?accountid=14649,“Separation gave me a chance to grow”,"Mar 10, 2019",Nationwide News Pty Ltd,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/2388041432/EA36E47E8A00487APQ/8?accountid=14649,$1m trial of vaccine for another killer bug,"Apr 11, 2020",Nationwide News Pty Ltd,Newspaper
Village Foundation,https://www.proquest.com/anznews/docview/354630679/EA36E47E8A00487APQ/9?accountid=14649,Selfless souls who are our true stars,"Nov 7, 2009",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2556172049/629B8B3B4AFB42B0PQ/1?accountid=14649,Voxon Photonics and BAE Systems team up to create a fresh vision for defence support,"Jul 29, 2021",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2556900882/629B8B3B4AFB42B0PQ/2?accountid=14649,Forging a fresh vision for defence support,"Aug 1, 2021",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2489561710/629B8B3B4AFB42B0PQ/3?accountid=14649,Townsville to premier world first hologram technology,"Feb 15, 2021",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2489424234/629B8B3B4AFB42B0PQ/4?accountid=14649,3D wizardry enlisted for defence projects,"Feb 16, 2021",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2489423659/629B8B3B4AFB42B0PQ/5?accountid=14649,Vision takes art to new dimensions,"Feb 16, 2021",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2608936998/629B8B3B4AFB42B0PQ/6?accountid=14649,IT ALL ADDS UP TO MORE JOBS IN SA,"Dec 12, 2021",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1867007395/629B8B3B4AFB42B0PQ/7?accountid=14649,VOXON'S VOXIEBOX,"Feb 11, 2017",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2099020690/629B8B3B4AFB42B0PQ/8?accountid=14649,NATIONAL AWARD MAKES MATTHEW AS HAPPY AS LARRY,"Sep 1, 2018",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2285240673/629B8B3B4AFB42B0PQ/9?accountid=14649,SA company in world-first hologram video phone call,"Sep 7, 2019",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1841161253/629B8B3B4AFB42B0PQ/10?accountid=14649,"Entrepreneurs from a galaxy far, far away","Nov 19, 2016",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1934284217/629B8B3B4AFB42B0PQ/11?accountid=14649,$800m sweetens the deal,"Sep 2, 2017",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2291473223/629B8B3B4AFB42B0PQ/12?accountid=14649,World-first holographic video call,"Sep 18, 2019",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2291477298/629B8B3B4AFB42B0PQ/13?accountid=14649,World-first holographic video call,"Sep 18, 2019",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2287499280/629B8B3B4AFB42B0PQ/14?accountid=14649,World-first holographic video call,"Sep 11, 2019",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2087629026/629B8B3B4AFB42B0PQ/15?accountid=14649,Tech start-ups must invest time in finances,"Aug 14, 2018",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1636316541/629B8B3B4AFB42B0PQ/16?accountid=14649,3D Voxiebox comes to life - layer upon layer [Advertiser Edition],"Dec 16, 2014",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1913403062/629B8B3B4AFB42B0PQ/17?accountid=14649,Inspiring others to go global,"Jun 27, 2017",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1804396105/629B8B3B4AFB42B0PQ/18?accountid=14649,He's got it pegged thanks to his neighbours of note,"Jul 16, 2016",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1974771827/629B8B3B4AFB42B0PQ/19?accountid=14649,Creativity in three dimensions,"Dec 11, 2017",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1353243502/629B8B3B4AFB42B0PQ/20?accountid=14649,Fab Lab is a lifeline for the dynamic duo,"Apr 3, 2013",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/1974771228/629B8B3B4AFB42B0PQ/21?accountid=14649,THINKING OUTSIDE THE SQUARE,"Dec 11, 2017",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/2230328406/629B8B3B4AFB42B0PQ/22?accountid=14649,King keen to bring it home,"May 25, 2019",Nationwide News Pty Ltd,Newspaper
Voxon,https://www.proquest.com/anznews/docview/454990378/629B8B3B4AFB42B0PQ/23?accountid=14649,Company Meetings for Week Ending Friday 11 November,"Nov 4, 2005",Australian Associated Press Pty Limited,Wire Feed
Will Bishop,https://www.proquest.com/anznews/docview/2506009543/D96BA6E28D7749DEPQ/1?accountid=14649,Australia’s 30 Under 30: Brightest young minds revealed for 2021,"Mar 27, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2506246833/D96BA6E28D7749DEPQ/2?accountid=14649,Australia’s 30 Under 30: Brightest young minds revealed for 2021,"Mar 28, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2469397419/D96BA6E28D7749DEPQ/3?accountid=14649,BRIGHT MINDS,"Dec 13, 2020",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2505747293/D96BA6E28D7749DEPQ/4?accountid=14649,Techie tyros on the rise,"Mar 28, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2506098138/D96BA6E28D7749DEPQ/5?accountid=14649,"YOUNG, AUSSIE AND BRILLIANT","Mar 27, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2505535952/D96BA6E28D7749DEPQ/6?accountid=14649,"YOUNG, AUSSIE AND BRILLIANT","Mar 27, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2505529635/D96BA6E28D7749DEPQ/7?accountid=14649,"YOUNG, AUSSIE AND BRILLIANT","Mar 27, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2505521871/D96BA6E28D7749DEPQ/8?accountid=14649,"YOUNG, AUSSIE AND BRILLIANT","Mar 27, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2505534783/D96BA6E28D7749DEPQ/9?accountid=14649,OUR TOP TECH ENTREPRENEURS,"Mar 27, 2021",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/1428775547/D96BA6E28D7749DEPQ/10?accountid=14649,Switched On TV,"Aug 31, 2013",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/1428810420/D96BA6E28D7749DEPQ/11?accountid=14649,FREE-TO-AIR HIGHLIGHTS,"Aug 31, 2013",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2407012013/D96BA6E28D7749DEPQ/12?accountid=14649,Man in the seat at last,"May 28, 2020",Fairfax Media Publications Pty Limited,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2407012115/D96BA6E28D7749DEPQ/13?accountid=14649,Man in the seat at last,"May 28, 2020",Fairfax Media Publications Pty Limited,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/2407011963/D96BA6E28D7749DEPQ/14?accountid=14649,Man in the seat at last,"May 28, 2020",Fairfax Media Publications Pty Limited,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/357440155/D96BA6E28D7749DEPQ/15?accountid=14649,Strewth!: [1 All-round Country Edition],"Apr 18, 2006",Nationwide News Pty Ltd,Newspaper
Will Bishop,https://www.proquest.com/anznews/docview/1717362527/D96BA6E28D7749DEPQ/16?accountid=14649,"Anglican Church pushes for right to discriminate against same sex couples: As the Federal Government pushes ahead with plans to hold a national plebiscite on the issue of gay marriage, conservative elements within Australia's Anglican Church want new laws giving devout Christians the right to discriminate against same sex couples who want to tie the knot. While same-sex marriage advocates say it's a dangerous precedent, Australia's human rights commissioner argues that the rights of both groups can be protected.","Sep 30, 2015",Australian Broadcasting Corporation,Other Source
Young and Associates,https://www.proquest.com/anznews/docview/360892484/A5867BD621F24DDEPQ/1?accountid=14649,House prices through the roof: [1 Edition],"May 28, 2006",News Limited,Newspaper
Young and Associates,https://www.proquest.com/anznews/docview/1443676765/A5867BD621F24DDEPQ/2?accountid=14649,Back to the FUTURE,"Oct 23, 2013",Nationwide News Pty Ltd,Newspaper
Young and Associates,https://www.proquest.com/anznews/docview/356559988/A5867BD621F24DDEPQ/3?accountid=14649,Rates up and so's the interest: [1 Edition],"Jun 8, 2002",News Limited,Newspaper
Young and Associates,https://www.proquest.com/anznews/docview/357520635/A5867BD621F24DDEPQ/4?accountid=14649,Home Hunt: [1 Edition],"Apr 17, 2004",Nationwide News Pty Ltd,Newspaper
