tech,link,title,date_,publisher_,source_type_,business_index_term
artificial intelligence,https://www.proquest.com/anznews/docview/2541137469/38C549A391024716PQ/223?accountid=14649,Microequities Asset Management funds AI firm pre-IPO and tips it to be an Australian tech leader,"Jun 15, 2021",Nationwide News Pty Ltd,Newspaper,['Investment advisors']
artificial intelligence,https://www.proquest.com/anznews/docview/2515776811/38C549A391024716PQ/224?accountid=14649,Businesses can now apply for the SA Training Awards 2021,"Apr 16, 2021",Nationwide News Pty Ltd,Newspaper,['Employers']
artificial intelligence,https://www.proquest.com/anznews/docview/2645654633/38C549A391024716PQ/225?accountid=14649,Cheap and green renewable machine,"Apr 1, 2022",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Consumer behavior;', 'Consumers;', 'Energy industry;', 'Customers']"
artificial intelligence,https://www.proquest.com/anznews/docview/2578157988/38C549A391024716PQ/226?accountid=14649,PM out of excuses on climate,"Oct 2, 2021",Fairfax Digital,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2578153393/38C549A391024716PQ/227?accountid=14649,"PM powers down, world fires up","Oct 2, 2021",Fairfax Digital,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2469397419/38C549A391024716PQ/228?accountid=14649,BRIGHT MINDS,"Dec 13, 2020",Nationwide News Pty Ltd,Newspaper,"['Entrepreneurs;', 'Entrepreneurship;', 'Startups']"
artificial intelligence,https://www.proquest.com/anznews/docview/2533035125/38C549A391024716PQ/229?accountid=14649,Preparing for the great unknown,"May 29, 2021",Nationwide News Pty Ltd,Newspaper,['Careers']
artificial intelligence,https://www.proquest.com/anznews/docview/2563206574/38C549A391024716PQ/230?accountid=14649,Australian sports stars making it big in business,"Aug 20, 2021",Nationwide News Pty Ltd,Newspaper,"['Digital currencies;', 'Careers;', 'Restaurants;', 'Wineries & vineyards']"
artificial intelligence,https://www.proquest.com/anznews/docview/2553455630/38C549A391024716PQ/231?accountid=14649,Australian unis wary of being affected by US Confucius Institute ban,"Jul 20, 2021",Nationwide News Pty Ltd,Newspaper,['International relations']
artificial intelligence,https://www.proquest.com/anznews/docview/2525178132/38C549A391024716PQ/232?accountid=14649,Innovation boost for SA,"May 12, 2021",Nationwide News Pty Ltd,Newspaper,['Digital economy']
artificial intelligence,https://www.proquest.com/anznews/docview/2557218507/38C549A391024716PQ/233?accountid=14649,On Campus blog: Daily news updates from the tertiary education sector,"Aug 1, 2021",Nationwide News Pty Ltd,Newspaper,['Blockchain']
artificial intelligence,https://www.proquest.com/anznews/docview/2462433303/38C549A391024716PQ/234?accountid=14649,Coronavirus Australia live news: Victoria to impose hard border on locked-down SA,"Nov 19, 2020",Nationwide News Pty Ltd,Newspaper,['Social networks']
artificial intelligence,https://www.proquest.com/anznews/docview/2616583463/38C549A391024716PQ/235?accountid=14649,CSIRO research reveals three things to do to make diet work,"Jan 4, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2561026844/38C549A391024716PQ/236?accountid=14649,Australian-made coronavirus vaccine COVAX-19 shows promise in trials,"Aug 13, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2627102506/38C549A391024716PQ/237?accountid=14649,The world has changed ... and defence planning must too,"Feb 9, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2479863438/38C549A391024716PQ/238?accountid=14649,"How technology is changing careers in agriculture, trades, mining and manufacturing","Jan 21, 2021",Nationwide News Pty Ltd,Newspaper,"['Employers;', 'Automation;', 'Mining industry;', 'Employment;', 'Executives']"
artificial intelligence,https://www.proquest.com/anznews/docview/2504865418/38C549A391024716PQ/239?accountid=14649,COVID delays cure for breast cancer,"Mar 24, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2522387686/38C549A391024716PQ/240?accountid=14649,Budget 2021: Skills package to train Aussies for high-demand jobs,"May 5, 2021",Nationwide News Pty Ltd,Newspaper,"['Unemployment;', 'Economic conditions']"
artificial intelligence,https://www.proquest.com/anznews/docview/2471625535/38C549A391024716PQ/241?accountid=14649,City Beat: Brisbane firm makes major projects time and cost-efficient,"Dec 21, 2020",Nationwide News Pty Ltd,Newspaper,['Cost control']
artificial intelligence,https://www.proquest.com/anznews/docview/2647390683/38C549A391024716PQ/242?accountid=14649,error 404 :),error 404 :),error 404 :),error 404 :),error 404 :)
artificial intelligence,https://www.proquest.com/anznews/docview/2506661492/38C549A391024716PQ/243?accountid=14649,AGL Energy strikes tie-up with UK’s OVO to fuel smart power push,"Mar 29, 2021",Nationwide News Pty Ltd,Newspaper,['Capital costs']
artificial intelligence,https://www.proquest.com/anznews/docview/2500632652/38C549A391024716PQ/244?accountid=14649,‘I can’t walk to the top of the stairs’: Horror truth of ‘long COVID’,"Mar 12, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2565094468/38C549A391024716PQ/245?accountid=14649,"Bank app alerts customers to benefits and rebates they’re missing out on, millions of dollars pocketed","Aug 26, 2021",Nationwide News Pty Ltd,Newspaper,['Insurance policies']
artificial intelligence,https://www.proquest.com/anznews/docview/2548439036/38C549A391024716PQ/246?accountid=14649,Chris Hemsworth gets has an unusual close encounter with a great white in new shark doco,"Jul 4, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2499276469/38C549A391024716PQ/247?accountid=14649,History looks brighter in SBS series Australia in Colour,"Mar 9, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2647390604/38C549A391024716PQ/248?accountid=14649,Australia’s missile dream fast-tracked under AUKUS deal,"Apr 5, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2644713534/38C549A391024716PQ/249?accountid=14649,Solar curtailment is emerging as a new challenge to overcome as Australia dashes for rooftop solar,"Dec 10, 2021",Athena Information Solutions Pvt. Ltd.,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2540167722/38C549A391024716PQ/251?accountid=14649,Accenture on the hunt for Adelaide hub recruits,"Jun 13, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2708279264/38C549A391024716PQ/252?accountid=14649,"Aged care CCTV trial using artificial intelligence resulted in too many false reports, minister says: A federally-funded CCTV trial in residential aged care homes alerted staff to so many incidents it became ""a case of the boy who cried wolf"", South Australia's Health Minister says.","Aug 31, 2022",Australian Broadcasting Corporation,Wire Feed,['Artificial intelligence']
artificial intelligence,https://www.proquest.com/anznews/docview/2470575645/38C549A391024716PQ/253?accountid=14649,SACE results compiled for dozens of SA’s private and public schools,"Dec 16, 2020",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2574540829/38C549A391024716PQ/254?accountid=14649,Tech giant on course with training program,"Sep 21, 2021",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Training;', 'Employment']"
artificial intelligence,https://www.proquest.com/anznews/docview/2609814796/38C549A391024716PQ/255?accountid=14649,Adelaide scorched by study of trees,"Dec 15, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2645654516/38C549A391024716PQ/256?accountid=14649,Leading the space race from local Lot,"Apr 1, 2022",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Infrastructure;', 'Startups']"
artificial intelligence,https://www.proquest.com/anznews/docview/2609815949/38C549A391024716PQ/257?accountid=14649,Adelaide scorched by study of trees,"Dec 15, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2598264987/38C549A391024716PQ/258?accountid=14649,1600 new jobs as tech giant plugs into CBD,"Nov 18, 2021",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2487232071/38C549A391024716PQ/259?accountid=14649,Tech giant setting up at Lot Fourteen,"Feb 9, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2652753590/38C549A391024716PQ/260?accountid=14649,University of Adelaide wins $50m Trailblazer grant for defence research,"Apr 20, 2022",Nationwide News Pty Ltd,Newspaper,"['Defense industry;', 'Small & medium sized enterprises-SME']"
artificial intelligence,https://www.proquest.com/anznews/docview/2650154414/38C549A391024716PQ/261?accountid=14649,Queensland speeding fines the highest in the nation,"Apr 14, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2508779164/38C549A391024716PQ/262?accountid=14649,Boileau Business Technology launches digital signage arm,"Apr 5, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2501960674/38C549A391024716PQ/263?accountid=14649,400 jobs in hi-tech landmark building,"Mar 18, 2021",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2501958914/38C549A391024716PQ/264?accountid=14649,400 jobs in hi-tech landmark building,"Mar 18, 2021",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2527681410/38C549A391024716PQ/265?accountid=14649,Raising the bar for hi-tech cancer fight,"May 16, 2021",Nationwide News Pty Ltd,Newspaper,['Startups']
artificial intelligence,https://www.proquest.com/anznews/docview/2609481076/38C549A391024716PQ/266?accountid=14649,Australia not immune to global ports chaos,"Dec 14, 2021",Nationwide News Pty Ltd,Newspaper,"['International trade;', 'Supply chains;', 'Container ships']"
artificial intelligence,https://www.proquest.com/anznews/docview/2609481396/38C549A391024716PQ/267?accountid=14649,Australia not immune to global port chaos,"Dec 14, 2021",Nationwide News Pty Ltd,Newspaper,"['International trade;', 'Supply chains;', 'Container ships']"
artificial intelligence,https://www.proquest.com/anznews/docview/2556901227/38C549A391024716PQ/268?accountid=14649,Fired up and ready to fly,"Aug 1, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2528297070/38C549A391024716PQ/269?accountid=14649,Lender Tic:Toc clocks up a significant move,"May 18, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2540172513/38C549A391024716PQ/270?accountid=14649,SA’s tech behind MTX’s regional hub move,"Jun 13, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2635049157/38C549A391024716PQ/271?accountid=14649,START-UPS WITH BIG DREAMS,"Mar 3, 2022",Nationwide News Pty Ltd,Newspaper,"['Startups;', 'Biotechnology industry']"
artificial intelligence,https://www.proquest.com/anznews/docview/2634633011/38C549A391024716PQ/272?accountid=14649,Up against the big fish in Aussie aquaculture,"Mar 2, 2022",Nationwide News Pty Ltd,Newspaper,"['Supermarkets;', 'Accounting;', 'Tender offers']"
artificial intelligence,https://www.proquest.com/anznews/docview/2656845904/38C549A391024716PQ/273?accountid=14649,Poor phone service holding back ag sector,"Apr 30, 2022",Fairfax Media Publications Pty Limited,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2456530410/38C549A391024716PQ/274?accountid=14649,New plan to tap hi-tech growth,"Nov 3, 2020",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2610184330/38C549A391024716PQ/275?accountid=14649,BEER ROBOT A GLASS ACT,"Dec 16, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2574532613/38C549A391024716PQ/276?accountid=14649,"Korean, US health tech companies lured to SA","Sep 21, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2647039448/38C549A391024716PQ/277?accountid=14649,Hypersonic alliance takes our strength to new heights,"Apr 6, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2487050942/38C549A391024716PQ/278?accountid=14649,JOBS BLITZ IN OUR DEFENCE,"Feb 8, 2021",Nationwide News Pty Ltd,Newspaper,"['Defense industry;', 'Employment;', 'Workforce']"
artificial intelligence,https://www.proquest.com/anznews/docview/2524538656/38C549A391024716PQ/279?accountid=14649,Premier’s calls to arms to pitch SA,"May 11, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2487052074/38C549A391024716PQ/280?accountid=14649,JOBS BLITZ IN OUR DEFENCE,"Feb 8, 2021",Nationwide News Pty Ltd,Newspaper,"['Defense industry;', 'Employment;', 'Workforce']"
artificial intelligence,https://www.proquest.com/anznews/docview/2542952092/38C549A391024716PQ/281?accountid=14649,New app to predict bushfires,"Jun 20, 2021",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2458810441/38C549A391024716PQ/282?accountid=14649,AI gives hope to spotting ailment,"Nov 10, 2020",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2459737067/38C549A391024716PQ/283?accountid=14649,Mastering new ways to study gives flexibility,"Nov 13, 2020",Nationwide News Pty Ltd,Newspaper,"['Entrepreneurs;', 'Leadership;', 'Entrepreneurship']"
artificial intelligence,https://www.proquest.com/anznews/docview/2645654820/38C549A391024716PQ/284?accountid=14649,Machine learning is ‘the electricity of our future’,"Apr 1, 2022",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2511096386/38C549A391024716PQ/285?accountid=14649,CCTV trial begins in SA nursing homes,"Apr 9, 2021",Fairfax Media Publications Pty Limited,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2514743681/38C549A391024716PQ/286?accountid=14649,CCTV trial begins in SA nursing homes,"Apr 20, 2021",Fairfax Media Publications Pty Limited,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2532656303/38C549A391024716PQ/287?accountid=14649,Feral cat program gets state funding boost,"May 28, 2021",Fairfax Media Publications Pty Limited,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2478248684/38C549A391024716PQ/288?accountid=14649,"Full list: More than 14,000 university offers for SA students","Jan 19, 2020",Nationwide News Pty Ltd,Newspaper,['International relations']
artificial intelligence,https://www.proquest.com/anznews/docview/2570216327/38C549A391024716PQ/289?accountid=14649,Microsoft making a splash with push into deep space,"Sep 9, 2021",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2609713726/38C549A391024716PQ/290?accountid=14649,High risk to pursue high payoffs,"Dec 15, 2021",Fairfax Media Publications Pty Limited,Newspaper,['Automation']
artificial intelligence,https://www.proquest.com/anznews/docview/2645654504/38C549A391024716PQ/291?accountid=14649,"Launching Kanyini, and the state’s rising reputation, into the stratosphere","Apr 1, 2022",Nationwide News Pty Ltd,Newspaper,['Startups']
artificial intelligence,https://www.proquest.com/anznews/docview/2491700061/38C549A391024716PQ/292?accountid=14649,Coronavirus Live news Australia: Scott Morrison gets the jab ’Covid comeback’ begins,"Feb 20, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2562638990/38C549A391024716PQ/293?accountid=14649,THE LIST 100 Innovators 2021,"Aug 20, 2021",Nationwide News Pty Ltd,Newspaper,"['Startups;', 'Venture capital']"
artificial intelligence,https://www.proquest.com/anznews/docview/2624678970/38C549A391024716PQ/294?accountid=14649,Muzzle recognition develops,"Feb 3, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Smartphones']
artificial intelligence,https://www.proquest.com/anznews/docview/2615138526/38C549A391024716PQ/295?accountid=14649,Robots lift in usage for dairy farms,"Dec 30, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Automation;', 'Dairy industry']"
artificial intelligence,https://www.proquest.com/anznews/docview/2649753307/38C549A391024716PQ/296?accountid=14649,Deere sprayers seeing green,"Apr 14, 2022",Fairfax Media Publications Pty Limited,Newspaper,['OEM']
artificial intelligence,https://www.proquest.com/anznews/docview/2614795841/38C549A391024716PQ/297?accountid=14649,Robots lift in usage for dairy farms,"Dec 29, 2021",Fairfax Media Publications Pty Limited,Newspaper,"['Automation;', 'Dairy industry']"
artificial intelligence,https://www.proquest.com/anznews/docview/2560100334/38C549A391024716PQ/298?accountid=14649,Data boosts climate planning,"Aug 12, 2021",Fairfax Media Publications Pty Limited,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2610182116/38C549A391024716PQ/299?accountid=14649,BEER ROBOT GIVES A TASTE OF THE FUTURE,"Dec 16, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2458810623/38C549A391024716PQ/301?accountid=14649,AI GIVES HOPE TO SPOTTING AILMENT,"Nov 10, 2020",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2573078815/38C549A391024716PQ/302?accountid=14649,Military might’s SA base,"Sep 17, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2540167841/38C549A391024716PQ/303?accountid=14649,Cyber initiative for the future,"Jun 13, 2021",Nationwide News Pty Ltd,Newspaper,['Employment']
artificial intelligence,https://www.proquest.com/anznews/docview/2609815051/38C549A391024716PQ/304?accountid=14649,Flinders chips in for $11m Complexica raise,"Dec 15, 2021",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2572923244/38C549A391024716PQ/305?accountid=14649,Big News at 7am,"Sep 15, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2615850790/38C549A391024716PQ/306?accountid=14649,SHINING A RAINBOW ON THE OLD WORLD,"Jan 3, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2457394412/38C549A391024716PQ/307?accountid=14649,Shipbuilding puts state on radar for global companies,"Nov 5, 2020",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2508694735/38C549A391024716PQ/308?accountid=14649,Boileau’s new division a big sign of the times,"Apr 6, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2578642478/38C549A391024716PQ/309?accountid=14649,How to manufacture a win,"Oct 4, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2625623835/38C549A391024716PQ/310?accountid=14649,PEER SUPPORT OPENS DOORS TO CAREER SUCCESS,"Feb 6, 2022",Nationwide News Pty Ltd,Newspaper,"['Careers;', 'Automation']"
artificial intelligence,https://www.proquest.com/anznews/docview/2570218848/38C549A391024716PQ/311?accountid=14649,Improving health of EDs,"Sep 9, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2457391070/38C549A391024716PQ/312?accountid=14649,Shipbuilding puts state on radar for global companies,"Nov 5, 2020",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2522231622/38C549A391024716PQ/313?accountid=14649,Skills for all in Budget jobs drive,"May 6, 2021",Nationwide News Pty Ltd,Newspaper,"['Unemployment;', 'Economic conditions']"
artificial intelligence,https://www.proquest.com/anznews/docview/2522230069/38C549A391024716PQ/314?accountid=14649,Skills for all in Budget jobs drive,"May 6, 2021",Nationwide News Pty Ltd,Newspaper,"['Unemployment;', 'Economic conditions']"
artificial intelligence,https://www.proquest.com/anznews/docview/2561195961/38C549A391024716PQ/315?accountid=14649,"eSafety Commissioner says abuse, predators still roam free on dating apps","Aug 14, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2491625698/38C549A391024716PQ/316?accountid=14649,"‘Ignore the anti-vaxxers’, authorities urge following nationwide rallies","Feb 19, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2578526976/38C549A391024716PQ/317?accountid=14649,Robots are the future in wards,"Oct 3, 2021",Nationwide News Pty Ltd,Newspaper,['Machine learning']
artificial intelligence,https://www.proquest.com/anznews/docview/2584413420/38C549A391024716PQ/318?accountid=14649,“Everyone deep down has a desire to make the world a better place”,"Oct 24, 2021",Nationwide News Pty Ltd,Newspaper,['Artificial intelligence']
artificial intelligence,https://www.proquest.com/anznews/docview/2540412634/38C549A391024716PQ/319?accountid=14649,AI to pick up breast cancers,"Jun 14, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2529585349/38C549A391024716PQ/320?accountid=14649,"Fortescue, Chinese win grants for SA ore hunt","May 21, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2619946409/38C549A391024716PQ/321?accountid=14649,2022 UNIVERSITY OFFERS,"Jan 17, 2022",Nationwide News Pty Ltd,Newspaper,"['Human resource management;', 'Marketing;', 'Entrepreneurship;', 'International relations;', 'Artificial intelligence']"
artificial intelligence,https://www.proquest.com/anznews/docview/2608218108/38C549A391024716PQ/322?accountid=14649,SMOKE SIGNAL,"Dec 11, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2626346261/38C549A391024716PQ/323?accountid=14649,Fear of the unknown looms closer as AI’s wolves wake,"Feb 9, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2597895924/38C549A391024716PQ/324?accountid=14649,Computers a war weapon,"Nov 17, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2578526984/38C549A391024716PQ/325?accountid=14649,FEARLESS CONVERSATIONS ENVIRONMENT & SUSTAINABILITY Green jobs to grow as sustainability is the standard,"Oct 3, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2509413309/38C549A391024716PQ/326?accountid=14649,How to get rich from the next tech boom,"Apr 8, 2021",Nationwide News Pty Ltd,Newspaper,['Biotechnology industry']
artificial intelligence,https://www.proquest.com/anznews/docview/2536644812/38C549A391024716PQ/327?accountid=14649,Can an app save you from cancer?,"Jun 4, 2021",Nationwide News Pty Ltd,Newspaper,['Smartphones']
artificial intelligence,https://www.proquest.com/anznews/docview/2492093289/38C549A391024716PQ/328?accountid=14649,AI move is good enough to bottle,"Feb 23, 2021",Nationwide News Pty Ltd,Newspaper,['Inventory']
artificial intelligence,https://www.proquest.com/anznews/docview/2517068548/38C549A391024716PQ/329?accountid=14649,MUSICAL SHARES,"Apr 24, 2021",Nationwide News Pty Ltd,Newspaper,"['Stock exchanges;', 'Machine learning;', 'Software industry;', 'Biotechnology industry']"
artificial intelligence,https://www.proquest.com/anznews/docview/2528993582/38C549A391024716PQ/330?accountid=14649,High-flying ASX takes huge dive,"May 20, 2021",Nationwide News Pty Ltd,Newspaper,"['Consumer Confidence Index;', 'Central banks']"
artificial intelligence,https://www.proquest.com/anznews/docview/2654498408/38C549A391024716PQ/331?accountid=14649,Complexica’s AI makes growth strategy simple,"Apr 26, 2022",Nationwide News Pty Ltd,Newspaper,['Software industry']
artificial intelligence,https://www.proquest.com/anznews/docview/2621393961/38C549A391024716PQ/332?accountid=14649,OPERATION ROBOT,"Jan 21, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2532342313/38C549A391024716PQ/333?accountid=14649,New software to spy on kids,"May 27, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2517071772/38C549A391024716PQ/334?accountid=14649,Sexual attackers to be swiped off dating apps,"Apr 24, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2603595788/38C549A391024716PQ/335?accountid=14649,"In the past 20 years, humankind has become subservient to its own creation, the smartphone – Rex Jory","Nov 29, 2021",Nationwide News Pty Ltd,Newspaper,['Smartphones']
artificial intelligence,https://www.proquest.com/anznews/docview/2610587377/38C549A391024716PQ/336?accountid=14649,Cracker ASX debut for software group XPON,"Dec 17, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2457763526/38C549A391024716PQ/337?accountid=14649,Now CBA joins the party at precinct,"Nov 6, 2020",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2647038517/38C549A391024716PQ/338?accountid=14649,Hypersonic alliance takes our strength to new heights,"Apr 6, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2601073006/38C549A391024716PQ/339?accountid=14649,Skills needed by 2030,"Nov 24, 2021",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Competitive advantage;', 'Automation']"
artificial intelligence,https://www.proquest.com/anznews/docview/2649129401/38C549A391024716PQ/340?accountid=14649,Cold comfort for microbreweries,"Apr 12, 2022",Nationwide News Pty Ltd,Newspaper,"['Microbreweries;', 'Startups;', 'Product development;', 'Breweries']"
artificial intelligence,https://www.proquest.com/anznews/docview/2529576822/38C549A391024716PQ/341?accountid=14649,"Fortescue, Chinese win grants for SA ore hunt","May 21, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2604143884/38C549A391024716PQ/342?accountid=14649,Breaking new ground,"Nov 30, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2578642303/38C549A391024716PQ/343?accountid=14649,WHO’S WHO IN CITY’S TOP SPACE,"Oct 4, 2021",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Entrepreneurs']"
artificial intelligence,https://www.proquest.com/anznews/docview/2625371613/38C549A391024716PQ/344?accountid=14649,Winning the war against cancer - PART 1,"Feb 5, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2552176925/38C549A391024716PQ/345?accountid=14649,‘A PANDEMIC OF CHEATING’,"Jul 17, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2464942138/38C549A391024716PQ/346?accountid=14649,CHILL MAKING SCENTS OF HISTORY,"Nov 29, 2020",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2652395785/38C549A391024716PQ/347?accountid=14649,APP TO DATE,"Apr 20, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2517658080/38C549A391024716PQ/348?accountid=14649,"ANZAC DAY 2021 LEST WE FORGET Cool, calm, collected - faces from the front","Apr 25, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2478272698/38C549A391024716PQ/349?accountid=14649,AI to assess cancer risks,"Jan 17, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2649129376/38C549A391024716PQ/351?accountid=14649,BREWERS GO DIGITAL TO STAY COOL,"Apr 12, 2022",Nationwide News Pty Ltd,Newspaper,"['Product development;', 'Breweries']"
artificial intelligence,https://www.proquest.com/anznews/docview/2653904298/38C549A391024716PQ/352?accountid=14649,Complexica’s AI makes growth strategy simple,"Apr 25, 2022",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2525868121/38C549A391024716PQ/353?accountid=14649,IN BRIEF,"May 13, 2021",Nationwide News Pty Ltd,Newspaper,
artificial intelligence,https://www.proquest.com/anznews/docview/2541666809/38C549A391024716PQ/354?accountid=14649,PwC to splurge $US12bn globally to rise to ESG challenges,"Jun 16, 2021",Nationwide News Pty Ltd,Newspaper,['Assurance services']
