LGA_FID,LGA_Name,Beach_ID,Beach_Name,Driving_d
8888,CBD,646,Monument,220221.4
8888,CBD,647,Flat Rock,220030.9
8888,CBD,648,Dee,219805.8
8888,CBD,649,Washerwoman,219203.2
8888,CBD,650,Boat Harbour,219497.6
8888,CBD,651,Red Head / One Tree ,219822.4
8888,CBD,652,Bendalong / Inyadda,219646.7
8888,CBD,653,Manyana,219402.4
8888,CBD,654,Cunjurong Point,221000.6
8888,CBD,655,Conjola,220920.5
8888,CBD,656,Buckleys,226317.1
8888,CBD,657,Narrawallee,225784.5
8888,CBD,658,Jones,226115.6
8888,CBD,659,Mollymook North,225907.8
8888,CBD,660,Mollymook Mid,225379.1
8888,CBD,661,Mollymook,226532.1
8888,CBD,662,Golf Course Reef,227074.3
8888,CBD,663,Collers,227017.5
8888,CBD,664,Ulladulla Harbour North,226977.1
8888,CBD,665,Ulladulla Harbour,227128.5
8888,CBD,666,Ulladulla Harbour Sea Pool,227761.5
8888,CBD,667,Warden Head North,228443.7
8888,CBD,668,Warden Head South,229003.6
8888,CBD,669,Ulladulla / Bombie,228956.4
8888,CBD,670,Rennies,228743.2
8888,CBD,671,Racecourse,229558.5
8888,CBD,672,Racecourse South / Supertubes / Dolphin Point (?),230229.8
8888,CBD,673,Burrill,231525.2
8888,CBD,674,Wairo ,236592.5
8888,CBD,675,Tabourie,240299.7
8888,CBD,676,Stokes Island,240427.3
8888,CBD,677,Sunburnt,240427.3
8888,CBD,678,Termeil Lake,246053.7
8888,CBD,679,Meroo,246321.6
8888,CBD,680,Nuggan Point,253217.6
8888,CBD,681,North,253145.2
8888,CBD,682,Bawley ,253049.7
8888,CBD,683,Cormorant,253638.6
8888,CBD,684,Gannet,254482.5
8888,CBD,685,Murramarang,255671.9
8888,CBD,686,Cat and Kitten,255931.4
8888,CBD,687,Bull Pup,256075.7
8888,CBD,688,Racecourse,257027.8
8888,CBD,689,Shelly  (Shoalhaven),257301.3
8888,CBD,690,Avenue,257955.6
8888,CBD,691,Kioloa,259132.2
8888,CBD,692,Boat Ramp,259912.6
8888,CBD,693,Merry ,260342.6
8888,CBD,694,Pretty ,260766.4
8888,CBD,695,O'hara Island,260766.4
8888,CBD,696,O'Hara (S1),260766.4
8888,CBD,697,Singing Stones,260766.4
8888,CBD,698,O'Hara (S2),260766.4
8888,CBD,699,O'Hara (S3),260766.4
8888,CBD,700,Dawson Island North,260766.4
8888,CBD,701,Dawson Island South,260766.4
8888,CBD,702,Snake Bay North,266279.2
8888,CBD,703,Snake Bay South,265858.1
8888,CBD,704,Burns Bay,267578.2
8888,CBD,705,Pebbly ,267677
8888,CBD,706,Depot ,274116.9
8888,CBD,707,Tranquillity Bay,274700.1
8888,CBD,708,Durras North,276085.2
8888,CBD,709,Durras,277327.6
8888,CBD,710,Durras South / Cookies,276779.9
8888,CBD,711,Beagle Bay / Mills,278187.6
8888,CBD,712,Emily Miller,278519.8
8888,CBD,713,Dark,279603
8888,CBD,714,Myrtle,279622
8888,CBD,715,South Myrtle,280275.9
8888,CBD,716,Richmond,281169.5
8888,CBD,717,Cullendulla,278185
8888,CBD,718,Surfside,279526.3
8888,CBD,719,Surfside  South ,279096
8888,CBD,720,Oaky ,281169.5
8888,CBD,721,Long North 2,278489.1
8888,CBD,722,Long,278237.3
8888,CBD,723,Long North 1,278993.5
8888,CBD,724,Maloneys,279640.8
8888,CBD,725,Honeysuckle,280506.1
8888,CBD,726,Acheron Ledge,280299.6
8888,CBD,727,Chain Bay,280318
8888,CBD,728,Acheron Ledge North,280299.6
8888,CBD,729,North Head ,280299.6
8888,CBD,730,Corrigans,282721.8
8888,CBD,731,Batehaven / Caseys,284119.9
8888,CBD,732,Sunshine Cove,285820.1
8888,CBD,733,Denhams,289173.5
8888,CBD,734,Surf ,288532.5
8888,CBD,735,Wimbie,288383.3
8888,CBD,736,Circuit,289156.2
8888,CBD,737,Lilli Pilli,290208.4
8888,CBD,738,Mosquito Bay,290474.1
8888,CBD,739,Garden Bay,291352.9
8888,CBD,740,Malua Bay,292042.5
8888,CBD,741,Pretty Point Bay,293363.4
8888,CBD,742,McKenzies ,293321.4
8888,CBD,743,Rosedale North,296178.5
8888,CBD,744,Rosedale,300703
8888,CBD,745,Jimmies Island,300904.2
8888,CBD,746,Nuns ,300789.9
8888,CBD,747,Black,300419
8888,CBD,748,Guerilla Bay North,299682.2
8888,CBD,749,Guerilla Bay,299313.3
8888,CBD,750,Barlings,297319.3
8888,CBD,751,Burrewarra Point 3 / Little Paddock,298613.6
8888,CBD,752,Burrewarra Point 2,298857.1
8888,CBD,753,Tomakin Cove,296562.8
8888,CBD,754,Burrewarra Point 4 ,297893.4
8888,CBD,755,Burrewarra Point 1,299435.4
8888,CBD,756,Tomakin,296578.8
8888,CBD,757,Broulee,300093.2
8888,CBD,758,Broulee Spit,301636.8
8888,CBD,759,Bengello  / South Broulee / South,301517.4
8888,CBD,760,North Head / Airport,307696.3
8888,CBD,761,Moruya Heads 1,314487.2
8888,CBD,762,Moruya Heads 2,314487.2
8888,CBD,763,Shelly ,314352.2
8888,CBD,764,Moruya (Heads),314003
8888,CBD,765,Pedro,316344.5
8888,CBD,766,Congo,322024
8888,CBD,767,Congo Point South 1,320796.9
8888,CBD,768,Congo Point South 2,320656.4
8888,CBD,769,Meringo,319732
8888,CBD,770,Koonwarra / Meringo  South,320141.9
8888,CBD,771,Mullimburra Point / Family / Honeymoon,322674.8
8888,CBD,772,Mullimburra Point South 1,322547.3
8888,CBD,773,Mullimburra Point South 2,322466.4
8888,CBD,774,Mullimburra Point South 3,321593.4
8888,CBD,775,Kellys Lake,321480.6
8888,CBD,776,Bingie Bingie Point ,322001.8
8888,CBD,777,Bingie ,323585.6
8888,CBD,778,Coila Bar,325888.8
8888,CBD,779,Coila South  (Stonesys),325830.2
8888,CBD,780,Tarandore Point / Plantation ,326016
8888,CBD,781,One Tree,326396.6
8888,CBD,782,Tuross Head,326688.5
8888,CBD,783,Tuross Entrance,326574.5
8888,CBD,784,South Tuross,340694.1
8888,CBD,785,Blackfellows Point,340694.1
8888,CBD,786,Piccaninny,340425.8
8888,CBD,787,Potato,339458.3
8888,CBD,788,Jemisons,339119.8
8888,CBD,789,Brou,340328.4
8888,CBD,790,Dalmeny,343477.5
8888,CBD,791,Joshs,344244.6
8888,CBD,792,Yabbara,344916
8888,CBD,793,Duesburys,344141.2
8888,CBD,794,Kianga,345002.3
8888,CBD,795,Kianga South,347089.4
8888,CBD,796,Carters,347125.8
8888,CBD,797,Bar ,347480.6
8888,CBD,798,Wagonga Inlet / Bar South,347839.8
8888,CBD,799,Smugglers Cove,349006.7
8888,CBD,800,Narooma,349490.8
8888,CBD,801,Glass House Rocks North,351248.1
8888,CBD,802,Glass House Rocks South 1,351248.1
8888,CBD,803,Glass House Rocks South 2,353063.5
8888,CBD,804,Bullengella,353063.5
8888,CBD,805,Handkerchief,352587.1
8888,CBD,806,Barunga Point,353112.1
8888,CBD,807,Bogola Head,355385.6
8888,CBD,808,Fuller North,355628.9
8888,CBD,809,Fuller South,355317.3
8888,CBD,810,Loader,356616.4
8888,CBD,811,Corunna Point / Billies,359226.4
8888,CBD,812,Mystery Bay,359589
8888,CBD,813,Cape Dromedary South 1,359958.7
8888,CBD,814,Cape Dromedary South 2,360895.7
8888,CBD,815,Cape Dromedary South 3,361716.4
8888,CBD,816,Tilba Tilba North,362097.5
8888,CBD,817,Tilba Tilba,362066.8
8888,CBD,818,Tilba Tilba Head,365426.1
8888,CBD,819,Little Lake,365823.9
8888,CBD,820,Wallaga Lake,369540.8
8888,CBD,821,Pebbly,373006.7
8888,CBD,822,Camel Rock,372968.7
8888,CBD,823,Haywards,374407.7
8888,CBD,824,Haywards Point,378913
8888,CBD,825,Keatings Head,378934.7
8888,CBD,826,Morehead,379829.7
8888,CBD,827,Bermagui Inlet 1,380217.5
8888,CBD,828,Bermagui Inlet 2,381116.7
8888,CBD,829,Horseshoe Bay,381118.9
8888,CBD,830,Beares North,381650.3
8888,CBD,831,Beares,381867.4
8888,CBD,832,Breakaway,382776
8888,CBD,833,Zane Grey Pool,383492.4
8888,CBD,834,Jerimbut Point,383795.4
8888,CBD,835,Jaggers,384572.6
8888,CBD,836,Baragoot,386359.6
8888,CBD,837,Cuttagee,388778
8888,CBD,838,Mills,389312.8
8888,CBD,839,Barragga Bay,391169.5
8888,CBD,840,Armonds Bay,390721.5
8888,CBD,841,Murrah - Bunga,397738.2
8888,CBD,842,Bunga North,400314.1
8888,CBD,843,Bunga,400314.1
8888,CBD,844,Bunga South,399535.1
8888,CBD,845,Aragunnu Bay,403892.1
8888,CBD,846,Bengunnu Point North,407884.5
8888,CBD,847,Begunnu Point 1,407884.5
8888,CBD,848,Begunnu Point 2,407602.7
8888,CBD,849,Picnic North,407884.5
8888,CBD,850,Picnic ,407793.3
8888,CBD,851,Picnic Point,407940.9
8888,CBD,852,Bithry Inlet North,407905.9
8888,CBD,853,Bithry Inlet,409042.4
8888,CBD,854,Penders ,413980.1
8888,CBD,855,Middle North,414398.2
8888,CBD,856,Middle South,419638.5
8888,CBD,857,Gillards,419219.3
8888,CBD,858,Cowdroys,419375.7
8888,CBD,859,Nelson ,421635.8
8888,CBD,860,Moon Bay,421366.8
8888,CBD,861,Paspalum Point,421366.8
8888,CBD,862,Mogareeka Inlet,421150
8888,CBD,863,Tathra,424084.8
8888,CBD,864,Kianinny Bay,425648.9
8888,CBD,865,Boulder Bay,425734.3
8888,CBD,866,Games Bay,444811
8888,CBD,867,Wallagoot Gap,447252.7
8888,CBD,868,Wallagoot - Bournda,448490.9
8888,CBD,869,Bournda Island,450590
8888,CBD,870,North Tura / Dolphin Cove,454885.6
8888,CBD,871,Tura Head,455592.2
8888,CBD,872,Short Point / Tura,457390.6
8888,CBD,873,Middle ,457813.3
8888,CBD,874,Bar ,457783.5
8888,CBD,875,Merimbula,457054.9
8888,CBD,876,Pambula,461328.3
8888,CBD,877,Shelly,475132.3
8888,CBD,878,Little / Jigums,462219.8
8888,CBD,879,Bar Mouth South,462203.1
8888,CBD,880,Bar Mouth North,462203.1
8888,CBD,881,Long  / Haycock,473972.5
8888,CBD,882,Quondolo,471052.1
8888,CBD,883,Pinnacles,469331.5
8888,CBD,884,Worang Point,476260.7
8888,CBD,885,Aslings,476942.8
8888,CBD,886,Cattle Bay Wharf,477382.7
8888,CBD,887,Snug Cove,477959.5
8888,CBD,888,Yallumgo Cove,477725.8
8888,CBD,889,Cocora,478066.6
8888,CBD,890,By ,478045.9
8888,CBD,891,Bungo,479312.3
8888,CBD,892,Rixons,480088.4
8888,CBD,893,Quarantine Bay,480183.6
8888,CBD,894,Legges,481312.5
8888,CBD,895,Brandy Creek ,481451.7
8888,CBD,896,Currawulla,482497.1
8888,CBD,897,Northcote,482784.2
8888,CBD,898,Boydtown,485958.6
8888,CBD,899,Torarago Point,485844.7
8888,CBD,900,Moutrys,485844.7
8888,CBD,901,Munganno North,512063.3
8888,CBD,902,Munganno South,511975.3
8888,CBD,903,Edrom 2,511975.3
8888,CBD,904,Edrom 1 ,511953.2
8888,CBD,905,Whale ,510247.1
8888,CBD,906,Brierly Point,510247.1
8888,CBD,907,Brierly Point East 1,510121.6
8888,CBD,908,Brierly Point East 2,510011.8
8888,CBD,909,Fisheries,511516.5
8888,CBD,910,Leatherjacket Bay,508492.8
8888,CBD,911,Mowarry Point (2),517215
8888,CBD,912,Mowarry Point (1),517215
8888,CBD,913,Saltwater North,517505.9
8888,CBD,914,Saltwater Creek,517505.9
8888,CBD,915,Bittangabee Bay,519445.7
8888,CBD,916,Disaster Bay,515417.2
8888,CBD,917,Wonboyn Bay,511055.1
8888,CBD,918,Merrica,517210.6
8888,CBD,919,1568,517210.6
8888,CBD,920,Jane Spiers North,517210.6
8888,CBD,921,Jane Spiers,517210.6
8888,CBD,922,Newtons,517861.8
8888,CBD,923,Little Creek,520835.5
8888,CBD,924,Nadgee,534453.7
8888,CBD,925,Nadgee Lake,534688.4
8888,CBD,926,Cape Howe,536761.8
